enzyme_id,compound_id
EC4.1.1.36,C01134
EC4.1.1.37,C05766
EC4.1.1.37,C05768
EC4.1.1.37,C01051
EC4.1.1.37,C03263
EC4.1.1.38,C00074
EC4.1.1.39,C01182
EC4.1.1.39,C00197
EC4.1.1.39,C00988
EC4.1.1.39,C00001
EC4.1.1.4,C00164
EC4.1.1.4,C00207
EC4.1.1.44,C01278
EC4.1.1.44,C03586
EC4.1.1.45,C04409
EC4.1.1.45,C03824
EC4.1.1.46,C00196
EC4.1.1.46,C00090
EC4.1.1.47,C01146
EC4.1.1.48,C01302
EC4.1.1.48,C03506
EC4.1.1.49,C00074
EC4.1.1.5,C06010
EC4.1.1.5,C00810
EC4.1.1.50,C00019
EC4.1.1.50,C01137
EC4.1.1.51,C04604
EC4.1.1.51,C01270
EC4.1.1.55,C06680
EC4.1.1.55,C00587
EC4.1.1.55,C03233
EC4.1.1.55,C00230
EC4.1.1.59,C01424
EC4.1.1.59,C01108
EC4.1.1.6,C00417
EC4.1.1.6,C00490
EC4.1.1.61,C00146
EC4.1.1.61,C00156
EC4.1.1.65,C02737
EC4.1.1.65,C00350
EC4.1.1.68,C04052
EC4.1.1.68,C05600
EC4.1.1.69,C03223
EC4.1.1.69,C00230
EC4.1.1.7,C03590
EC4.1.1.7,C00633
EC4.1.1.7,C02137
EC4.1.1.7,C00261
EC4.1.1.74,C00331
EC4.1.1.74,C00637
EC4.1.1.75,C03771
EC4.1.1.75,C02647
EC4.1.1.77,C07479
EC4.1.1.77,C11354
EC4.1.1.77,C03453
EC4.1.1.77,C00596
EC4.1.1.79,C05528
EC4.1.1.79,C00593
EC4.1.1.8,C00313
EC4.1.1.8,C00798
EC4.1.1.81,C12147
EC4.1.1.81,C04122
EC4.1.1.82,C02798
EC4.1.1.82,C03167
EC4.1.1.85,C14899
EC4.1.1.85,C03291
EC4.1.1.86,C03283
EC4.1.1.86,C00986
EC4.1.1.90,C05819
EC4.1.1.90,C20265
EC4.1.1.90,C03313
EC4.1.1.90,C05849
EC4.1.1.96,C18174
EC4.1.1.96,C03375
EC4.1.1.96,C18172
EC4.1.1.96,C00315
EC4.1.1.97,C12248
EC4.1.1.97,C02350
EC4.1.1.98,C05848
EC4.1.1.98,C05807
EC4.1.2.13,C00111
EC4.1.2.13,C00279
EC4.1.2.13,C00447
EC4.1.2.13,C01094
EC4.1.2.13,C00577
EC4.1.2.13,C00354
EC4.1.2.14,C04442
EC4.1.2.17,C22337
EC4.1.2.17,C00266
EC4.1.2.17,C00111
EC4.1.2.17,C01099
EC4.1.2.17,C00424
EC4.1.2.19,C06441
EC4.1.2.19,C00111
EC4.1.2.19,C00266
EC4.1.2.19,C01131
EC4.1.2.19,C00424
EC4.1.2.20,C00679
EC4.1.2.20,C01146
EC4.1.2.20,C03921
EC4.1.2.21,C01286
EC4.1.2.22,C00085
EC4.1.2.22,C00279
EC4.1.2.25,C04874
EC4.1.2.25,C00266
EC4.1.2.25,C01300
EC4.1.2.27,C06124
EC4.1.2.27,C00346
EC4.1.2.27,C01120
EC4.1.2.28,C03826
EC4.1.2.29,C06893
EC4.1.2.29,C00111
EC4.1.2.29,C00222
EC4.1.2.34,C16149
EC4.1.2.34,C03057
EC4.1.2.4,C00673
EC4.1.2.40,C03785
EC4.1.2.40,C00111
EC4.1.2.43,C00199
EC4.1.2.43,C06019
EC4.1.2.43,C00067
EC4.1.2.44,C19684
EC4.1.2.44,C19683
EC4.1.2.45,C06203
EC4.1.2.45,C06202
EC4.1.2.48,C00188
EC4.1.2.48,C05519
EC4.1.2.49,C05519
EC4.1.2.50,C04895
EC4.1.2.50,C20239
EC4.1.2.52,C06201
EC4.1.2.52,C00232
EC4.1.2.53,C03979
EC4.1.2.53,C00424
EC4.1.2.56,C00441
EC4.1.2.56,C20644
EC4.1.2.59,C05925
EC4.1.2.59,C01300
EC4.1.2.61,C00406
EC4.1.2.61,C07303
EC4.1.2.61,C00755
EC4.1.2.64,C03827
EC4.1.2.64,C00424
EC4.1.2.9,C00231
EC4.1.3.1,C00311
EC4.1.3.1,C00042
EC4.1.3.16,C01127
EC4.1.3.16,C05946
EC4.1.3.17,C06033
EC4.1.3.17,C04115
EC4.1.3.24,C04348
EC4.1.3.24,C06027
EC4.1.3.25,C01011
EC4.1.3.27,C00251
EC4.1.3.27,C00108
EC4.1.3.3,C00270
EC4.1.3.3,C00645
EC4.1.3.30,C04593
EC4.1.3.30,C00042
EC4.1.3.32,C03652
EC4.1.3.32,C00163
EC4.1.3.34,C00566
EC4.1.3.36,C03160
EC4.1.3.36,C15547
EC4.1.3.38,C11355
EC4.1.3.38,C00568
EC4.1.3.39,C03589
EC4.1.3.4,C04675
EC4.1.3.4,C16466
EC4.1.3.4,C00356
EC4.1.3.4,C00164
EC4.1.3.40,C00156
EC4.1.3.40,C00251
EC4.1.3.42,C01127
EC4.1.3.43,C06762
EC4.1.3.43,C00479
EC4.1.3.45,C00251
EC4.1.3.45,C00587
EC4.1.99.1,C00078
EC4.1.99.1,C00463
EC4.1.99.11,C01455
EC4.1.99.11,C09816
EC4.1.99.12,C00199
EC4.1.99.12,C15556
EC4.1.99.17,C03373
EC4.1.99.17,C04556
EC4.1.99.19,C15809
EC4.1.99.2,C00146
EC4.1.99.20,C20644
EC4.1.99.20,C12115
EC4.1.99.22,C00044
EC4.1.99.22,C21310
EC4.1.99.23,C03373
EC4.1.99.23,C21764
EC4.1.99.5,C00609
EC4.1.99.5,C01371
EC4.2.1.1,C00288
EC4.2.1.10,C00944
EC4.2.1.10,C02637
EC4.2.1.100,C06322
EC4.2.1.100,C06749
EC4.2.1.104,C00288
EC4.2.1.104,C01417
EC4.2.1.104,C01563
EC4.2.1.108,C06442
EC4.2.1.108,C06231
EC4.2.1.109,C04582
EC4.2.1.109,C15650
EC4.2.1.11,C00631
EC4.2.1.11,C00074
EC4.2.1.112,C01548
EC4.2.1.113,C05817
EC4.2.1.113,C02730
EC4.2.1.114,C16583
EC4.2.1.114,C16597
EC4.2.1.114,C20581
EC4.2.1.114,C16598
EC4.2.1.114,C16600
EC4.2.1.114,C20582
EC4.2.1.114,C01251
EC4.2.1.114,C05662
EC4.2.1.114,C04002
EC4.2.1.115,C00043
EC4.2.1.115,C19823
EC4.2.1.116,C05668
EC4.2.1.116,C00894
EC4.2.1.117,C02225
EC4.2.1.117,C21250
EC4.2.1.118,C02637
EC4.2.1.118,C00230
EC4.2.1.12,C00345
EC4.2.1.12,C04442
EC4.2.1.120,C11062
EC4.2.1.120,C00877
EC4.2.1.126,C00357
EC4.2.1.126,C16698
EC4.2.1.127,C06074
EC4.2.1.127,C11389
EC4.2.1.129,C00751
EC4.2.1.129,C06309
EC4.2.1.130,C00546
EC4.2.1.130,C00256
EC4.2.1.131,C05435
EC4.2.1.131,C15859
EC4.2.1.131,C15877
EC4.2.1.131,C15878
EC4.2.1.131,C15886
EC4.2.1.131,C15887
EC4.2.1.131,C05431
EC4.2.1.131,C15892
EC4.2.1.131,C15900
EC4.2.1.131,C15902
EC4.2.1.131,C15903
EC4.2.1.131,C15905
EC4.2.1.131,C15908
EC4.2.1.131,C15911
EC4.2.1.131,C05432
EC4.2.1.131,C19795
EC4.2.1.132,C11354
EC4.2.1.132,C06762
EC4.2.1.135,C00043
EC4.2.1.135,C04613
EC4.2.1.140,C00257
EC4.2.1.140,C00204
EC4.2.1.140,C00880
EC4.2.1.140,C01216
EC4.2.1.141,C03826
EC4.2.1.141,C00433
EC4.2.1.147,C00067
EC4.2.1.147,C01217
EC4.2.1.147,C04377
EC4.2.1.148,C06028
EC4.2.1.148,C06027
EC4.2.1.151,C00251
EC4.2.1.151,C20772
EC4.2.1.153,C18323
EC4.2.1.153,C01011
EC4.2.1.155,C20955
EC4.2.1.155,C00409
EC4.2.1.155,C00222
EC4.2.1.159,C11907
EC4.2.1.159,C06620
EC4.2.1.160,C01304
EC4.2.1.160,C05925
EC4.2.1.161,C22348
EC4.2.1.161,C22349
EC4.2.1.161,C22347
EC4.2.1.164,C11922
EC4.2.1.164,C18032
EC4.2.1.165,C02139
EC4.2.1.165,C18154
EC4.2.1.165,C18152
EC4.2.1.165,C18153
EC4.2.1.168,C01222
EC4.2.1.168,C20612
EC4.2.1.169,C18157
EC4.2.1.169,C21431
EC4.2.1.169,C21427
EC4.2.1.169,C21432
EC4.2.1.169,C21428
EC4.2.1.169,C21433
EC4.2.1.169,C21429
EC4.2.1.169,C21434
EC4.2.1.171,C19706
EC4.2.1.171,C03564
EC4.2.1.172,C01157
EC4.2.1.172,C03912
EC4.2.1.176,C05412
EC4.2.1.176,C00684
EC4.2.1.18,C00356
EC4.2.1.18,C03231
EC4.2.1.180,C09818
EC4.2.1.180,C09819
EC4.2.1.182,C01107
EC4.2.1.182,C22453
EC4.2.1.19,C04666
EC4.2.1.19,C01267
EC4.2.1.2,C00149
EC4.2.1.2,C00122
EC4.2.1.20,C00065
EC4.2.1.20,C00078
EC4.2.1.20,C03506
EC4.2.1.20,C00463
EC4.2.1.22,C00065
EC4.2.1.22,C02291
EC4.2.1.22,C00155
EC4.2.1.24,C00430
EC4.2.1.24,C00931
EC4.2.1.25,C00545
EC4.2.1.25,C00684
EC4.2.1.28,C00583
EC4.2.1.28,C00479
EC4.2.1.3,C00311
EC4.2.1.3,C00158
EC4.2.1.3,C00417
EC4.2.1.30,C00116
EC4.2.1.30,C00969
EC4.2.1.33,C02504
EC4.2.1.33,C04411
EC4.2.1.33,C02631
EC4.2.1.35,C02226
EC4.2.1.35,C06032
EC4.2.1.35,C02612
EC4.2.1.36,C05662
EC4.2.1.36,C04002
EC4.2.1.40,C00818
EC4.2.1.40,C03921
EC4.2.1.40,C00679
EC4.2.1.41,C00679
EC4.2.1.41,C00433
EC4.2.1.42,C00879
EC4.2.1.42,C00679
EC4.2.1.43,C00684
EC4.2.1.43,C00433
EC4.2.1.44,C00691
EC4.2.1.44,C04287
EC4.2.1.45,C00501
EC4.2.1.45,C01219
EC4.2.1.46,C00842
EC4.2.1.46,C11907
EC4.2.1.47,C00096
EC4.2.1.47,C01222
EC4.2.1.48,C00217
EC4.2.1.48,C02237
EC4.2.1.49,C00785
EC4.2.1.49,C03680
EC4.2.1.5,C00878
EC4.2.1.5,C03826
EC4.2.1.51,C00826
EC4.2.1.51,C00254
EC4.2.1.51,C00166
EC4.2.1.54,C00827
EC4.2.1.54,C00894
EC4.2.1.55,C03561
EC4.2.1.55,C00877
EC4.2.1.56,C01011
EC4.2.1.56,C00531
EC4.2.1.57,C01291
EC4.2.1.57,C04675
EC4.2.1.59,C20373
EC4.2.1.59,C20374
EC4.2.1.59,C20377
EC4.2.1.59,C20378
EC4.2.1.59,C04618
EC4.2.1.59,C04246
EC4.2.1.59,C04619
EC4.2.1.59,C05754
EC4.2.1.59,C04620
EC4.2.1.59,C05751
EC4.2.1.59,C04633
EC4.2.1.59,C05763
EC4.2.1.59,C04688
EC4.2.1.59,C05760
EC4.2.1.59,C05747
EC4.2.1.59,C05748
EC4.2.1.59,C05757
EC4.2.1.59,C05758
EC4.2.1.59,C01271
EC4.2.1.59,C00693
EC4.2.1.6,C00880
EC4.2.1.6,C01216
EC4.2.1.68,C01720
EC4.2.1.68,C03827
EC4.2.1.7,C00817
EC4.2.1.7,C00204
EC4.2.1.70,C00106
EC4.2.1.70,C01168
EC4.2.1.75,C01024
EC4.2.1.75,C01051
EC4.2.1.76,C00029
EC4.2.1.76,C04089
EC4.2.1.77,C05147
EC4.2.1.77,C03564
EC4.2.1.79,C02225
EC4.2.1.79,C04225
EC4.2.1.8,C00514
EC4.2.1.8,C00204
EC4.2.1.80,C00596
EC4.2.1.80,C03589
EC4.2.1.82,C00502
EC4.2.1.82,C03826
EC4.2.1.83,C04434
EC4.2.1.83,C04115
EC4.2.1.84,C09814
EC4.2.1.84,C09815
EC4.2.1.84,C04178
EC4.2.1.84,C16246
EC4.2.1.84,C02938
EC4.2.1.84,C02693
EC4.2.1.84,C01998
EC4.2.1.84,C01659
EC4.2.1.84,C16074
EC4.2.1.84,C02505
EC4.2.1.85,C00922
EC4.2.1.85,C03652
EC4.2.1.9,C06007
EC4.2.1.9,C00671
EC4.2.1.9,C04272
EC4.2.1.9,C00141
EC4.2.1.90,C01934
EC4.2.1.90,C03979
EC4.2.1.91,C00254
EC4.2.1.91,C00166
EC4.2.1.91,C00826
EC4.2.1.96,C15522
EC4.2.1.96,C00268
EC4.2.1.99,C04225
EC4.2.1.99,C04593
EC4.2.2.2,C00470
EC4.2.2.2,C06118
EC4.2.2.3,C01768
EC4.2.2.3,C05392
EC4.2.2.6,C02273
EC4.2.2.6,C22712
EC4.2.2.6,C06118
EC4.2.2.6,C04053
EC4.2.2.9,C00470
EC4.2.2.9,C06118
EC4.2.3.1,C06055
EC4.2.3.1,C06056
EC4.2.3.1,C01102
EC4.2.3.1,C00188
EC4.2.3.12,C04895
EC4.2.3.12,C03684
EC4.2.3.124,C00092
EC4.2.3.124,C17209
EC4.2.3.153,C20954
EC4.2.3.2,C00346
EC4.2.3.3,C00111
EC4.2.3.3,C00546
EC4.2.3.4,C04691
EC4.2.3.4,C00944
EC4.2.3.5,C01269
EC4.2.3.5,C00251
EC4.2.99.20,C16519
EC4.2.99.20,C05817
EC4.2.99.21,C00885
EC4.2.99.21,C00805
EC4.2.99.25,C22712
EC4.2.99.25,C04053
EC4.3.1.1,C00122
EC4.3.1.12,C00077
EC4.3.1.12,C00148
EC4.3.1.14,C05231
EC4.3.1.14,C00877
EC4.3.1.17,C00065
EC4.3.1.17,C02218
EC4.3.1.18,C00740
EC4.3.1.19,C00065
EC4.3.1.19,C00188
EC4.3.1.19,C00109
EC4.3.1.24,C00423
EC4.3.1.29,C20589
EC4.3.1.29,C04442
EC4.3.1.3,C00135
EC4.3.1.3,C00785
EC4.3.1.30,C04268
EC4.3.1.30,C11909
EC4.3.1.32,C19154
EC4.3.1.32,C21971
EC4.3.1.4,C00445
EC4.3.1.4,C00664
EC4.3.1.7,C00189
EC4.3.1.9,C03752
EC4.3.1.9,C00204
EC4.3.2.1,C03406
EC4.3.2.1,C00062
EC4.3.2.1,C00122
EC4.3.2.10,C04916
EC4.3.2.10,C04666
EC4.3.2.10,C04677
EC4.3.2.2,C22395
EC4.3.2.2,C22441
EC4.3.2.2,C03794
EC4.3.2.2,C00020
EC4.3.2.2,C00122
EC4.3.2.2,C04823
EC4.3.2.2,C04677
EC4.3.2.3,C00603
EC4.3.2.3,C00086
EC4.3.2.7,C01879
EC4.3.2.7,C01419
EC4.3.2.9,C00669
EC4.3.2.9,C01879
EC4.3.2.9,C03740
EC4.3.2.9,C00151
EC4.3.3.6,C00117
EC4.3.3.6,C00064
EC4.3.3.6,C00018
EC4.3.3.7,C00441
EC4.3.3.7,C20258
EC4.3.99.3,C20239
EC4.3.99.3,C20248
EC4.3.99.5,C22388
EC4.3.99.5,C00088
EC4.4.1.1,C00491
EC4.4.1.1,C01962
EC4.4.1.1,C05335
EC4.4.1.1,C05703
EC4.4.1.1,C05689
EC4.4.1.1,C02291
EC4.4.1.1,C00109
EC4.4.1.11,C05335
EC4.4.1.11,C05703
EC4.4.1.11,C00073
EC4.4.1.11,C00409
EC4.4.1.13,C05699
EC4.4.1.13,C05698
EC4.4.1.13,C05689
EC4.4.1.13,C05703
EC4.4.1.13,C02291
EC4.4.1.13,C00155
EC4.4.1.13,C00491
EC4.4.1.13,C01962
EC4.4.1.14,C00019
EC4.4.1.14,C00170
EC4.4.1.14,C01234
EC4.4.1.15,C00793
EC4.4.1.16,C05688
EC4.4.1.16,C01528
EC4.4.1.16,C00041
EC4.4.1.19,C00074
EC4.4.1.19,C11536
EC4.4.1.2,C00155
EC4.4.1.2,C00283
EC4.4.1.21,C03539
EC4.4.1.21,C00155
EC4.4.1.22,C00067
EC4.4.1.22,C14180
EC4.4.1.23,C06548
EC4.4.1.23,C21752
EC4.4.1.23,C20303
EC4.4.1.23,C21753
EC4.4.1.24,C11537
EC4.4.1.24,C11481
EC4.4.1.25,C00506
EC4.4.1.25,C11481
EC4.4.1.3,C04022
EC4.4.1.3,C00580
EC4.4.1.36,C20994
EC4.4.1.36,C05570
EC4.4.1.38,C05123
EC4.4.1.5,C03451
EC4.4.1.5,C00546
EC4.5.1.3,C02271
EC4.5.1.3,C00067
EC4.6.1.1,C00044
EC4.6.1.1,C00942
EC4.6.1.1,C00002
EC4.6.1.1,C00575
EC4.6.1.12,C11436
EC4.6.1.12,C11453
EC4.6.1.13,C01194
EC4.6.1.13,C01177
EC4.6.1.13,C00641
EC4.6.1.17,C21310
EC4.6.1.17,C18239
EC4.6.1.2,C00044
EC4.6.1.2,C00942
EC4.7.1.1,C20423
EC4.7.1.1,C20440
EC4.7.1.1,C01438
EC4.8.1.4,C16075
EC4.8.1.4,C16074
EC4.98.1.1,C14818
EC4.98.1.1,C02191
EC4.98.1.1,C00032
EC4.99.1.11,C05778
EC4.99.1.11,C21510
EC4.99.1.3,C05778
EC4.99.1.3,C11538
EC4.99.1.4,C05778
EC4.99.1.4,C00748
EC4.99.1.9,C14818
EC4.99.1.9,C05770
EC4.99.1.9,C21284
EC5.1.1.1,C00041
EC5.1.1.1,C00133
EC5.1.1.10,C00047
EC5.1.1.10,C00739
EC5.1.1.10,C00062
EC5.1.1.10,C00792
EC5.1.1.10,C00064
EC5.1.1.10,C00819
EC5.1.1.10,C00065
EC5.1.1.10,C00740
EC5.1.1.10,C00077
EC5.1.1.10,C00515
EC5.1.1.10,C00793
EC5.1.1.12,C00077
EC5.1.1.12,C00515
EC5.1.1.17,C05557
EC5.1.1.17,C06564
EC5.1.1.18,C00065
EC5.1.1.18,C00740
EC5.1.1.23,C22053
EC5.1.1.23,C00692
EC5.1.1.24,C00135
EC5.1.1.24,C06419
EC5.1.1.25,C22611
EC5.1.1.25,C00624
EC5.1.1.3,C00217
EC5.1.1.4,C00148
EC5.1.1.4,C00763
EC5.1.1.5,C00047
EC5.1.1.5,C00739
EC5.1.1.7,C00666
EC5.1.1.7,C00680
EC5.1.1.8,C01157
EC5.1.1.8,C03440
EC5.1.2.1,C00186
EC5.1.2.1,C00256
EC5.1.2.2,C03198
EC5.1.2.2,C05343
EC5.1.2.2,C01984
EC5.1.2.2,C01983
EC5.1.2.3,C01144
EC5.1.2.3,C03561
EC5.1.2.7,C00558
EC5.1.2.7,C00905
EC5.1.3.1,C00199
EC5.1.3.1,C00231
EC5.1.3.10,C03598
EC5.1.3.10,C03599
EC5.1.3.13,C11907
EC5.1.3.13,C00688
EC5.1.3.14,C00043
EC5.1.3.14,C00645
EC5.1.3.14,C01170
EC5.1.3.15,C00668
EC5.1.3.15,C01172
EC5.1.3.18,C00096
EC5.1.3.18,C02280
EC5.1.3.18,C15925
EC5.1.3.2,C00043
EC5.1.3.2,C00203
EC5.1.3.2,C00029
EC5.1.3.2,C00052
EC5.1.3.20,C06397
EC5.1.3.20,C06398
EC5.1.3.22,C01101
EC5.1.3.22,C03291
EC5.1.3.23,C19725
EC5.1.3.23,C19745
EC5.1.3.25,C03187
EC5.1.3.25,C03319
EC5.1.3.27,C11907
EC5.1.3.27,C11926
EC5.1.3.28,C20768
EC5.1.3.28,C20774
EC5.1.3.3,C00124
EC5.1.3.3,C00984
EC5.1.3.3,C00267
EC5.1.3.3,C00221
EC5.1.3.34,C04046
EC5.1.3.34,C03692
EC5.1.3.37,C05144
EC5.1.3.37,C01768
EC5.1.3.4,C01101
EC5.1.3.4,C00231
EC5.1.3.40,C01097
EC5.1.3.40,C00085
EC5.1.3.5,C00935
EC5.1.3.5,C00190
EC5.1.3.6,C00167
EC5.1.3.6,C00617
EC5.1.3.7,C00043
EC5.1.3.7,C00203
EC5.1.3.8,C00140
EC5.1.3.8,C00645
EC5.1.3.9,C04257
EC5.1.3.9,C00357
EC5.1.99.1,C18026
EC5.1.99.1,C20238
EC5.1.99.1,C00683
EC5.1.99.1,C01213
EC5.1.99.3,C02350
EC5.1.99.3,C02348
EC5.1.99.4,C15613
EC5.1.99.4,C17343
EC5.1.99.4,C17345
EC5.1.99.4,C17346
EC5.1.99.7,C04895
EC5.1.99.7,C21094
EC5.1.99.8,C04874
EC5.1.99.8,C21008
EC5.2.1.1,C01384
EC5.2.1.1,C00122
EC5.2.1.12,C19764
EC5.2.1.12,C15857
EC5.2.1.13,C15858
EC5.2.1.13,C05432
EC5.2.1.14,C02094
EC5.2.1.14,C20484
EC5.2.1.2,C02167
EC5.2.1.2,C02514
EC5.2.1.2,C01036
EC5.2.1.2,C01061
EC5.2.1.4,C02167
EC5.2.1.4,C02514
EC5.3.1.1,C00111
EC5.3.1.12,C00333
EC5.3.1.12,C00558
EC5.3.1.12,C00191
EC5.3.1.12,C00905
EC5.3.1.13,C01112
EC5.3.1.13,C00199
EC5.3.1.14,C00507
EC5.3.1.14,C00861
EC5.3.1.15,C00310
EC5.3.1.15,C00476
EC5.3.1.16,C04896
EC5.3.1.16,C04916
EC5.3.1.17,C04053
EC5.3.1.17,C04349
EC5.3.1.22,C00168
EC5.3.1.22,C01146
EC5.3.1.23,C04188
EC5.3.1.23,C04582
EC5.3.1.24,C04302
EC5.3.1.24,C01302
EC5.3.1.25,C01019
EC5.3.1.25,C01721
EC5.3.1.26,C01113
EC5.3.1.26,C01097
EC5.3.1.27,C06019
EC5.3.1.27,C00085
EC5.3.1.28,C05382
EC5.3.1.28,C07836
EC5.3.1.28,C19878
EC5.3.1.29,C01151
EC5.3.1.29,C01182
EC5.3.1.3,C01019
EC5.3.1.3,C01721
EC5.3.1.3,C00216
EC5.3.1.3,C00309
EC5.3.1.30,C16737
EC5.3.1.30,C06892
EC5.3.1.4,C00259
EC5.3.1.4,C00508
EC5.3.1.5,C00267
EC5.3.1.5,C00181
EC5.3.1.5,C00310
EC5.3.1.6,C02962
EC5.3.1.6,C18096
EC5.3.1.6,C00117
EC5.3.1.6,C00199
EC5.3.1.8,C00275
EC5.3.1.8,C00085
EC5.3.1.9,C00092
EC5.3.1.9,C00085
EC5.3.1.9,C00668
EC5.3.1.9,C01172
EC5.3.2.1,C01179
EC5.3.2.1,C05350
EC5.3.2.1,C00166
EC5.3.2.1,C02763
EC5.3.2.4,C11907
EC5.3.2.4,C11908
EC5.3.2.5,C15650
EC5.3.2.5,C15651
EC5.3.2.6,C02501
EC5.3.2.6,C03453
EC5.3.2.6,C07478
EC5.3.2.6,C07479
EC5.3.2.8,C04434
EC5.3.2.8,C04324
EC5.3.3.1,C01227
EC5.3.3.1,C00280
EC5.3.3.1,C01953
EC5.3.3.1,C00410
EC5.3.3.1,C04295
EC5.3.3.1,C00535
EC5.3.3.1,C05489
EC5.3.3.1,C00735
EC5.3.3.1,C05138
EC5.3.3.1,C01176
EC5.3.3.1,C05485
EC5.3.3.1,C03205
EC5.3.3.1,C05139
EC5.3.3.1,C05140
EC5.3.3.1,C05487
EC5.3.3.1,C05488
EC5.3.3.1,C00187
EC5.3.3.1,C00599
EC5.3.3.1,C20252
EC5.3.3.10,C04186
EC5.3.3.10,C04052
EC5.3.3.14,C05754
EC5.3.3.14,C04180
EC5.3.3.17,C19830
EC5.3.3.17,C19831
EC5.3.3.18,C20062
EC5.3.3.18,C19975
EC5.3.3.19,C20953
EC5.3.3.19,C21085
EC5.3.3.2,C00129
EC5.3.3.2,C00235
EC5.3.3.23,C04582
EC5.3.3.23,C22359
EC5.3.3.3,C02331
EC5.3.3.3,C00877
EC5.3.3.4,C14610
EC5.3.3.4,C03586
EC5.3.3.5,C05437
EC5.3.3.5,C05439
EC5.3.3.5,C15776
EC5.3.3.5,C11522
EC5.3.3.5,C03845
EC5.3.3.5,C01189
EC5.3.3.6,C02295
EC5.3.3.6,C00922
EC5.3.3.7,C02341
EC5.3.3.7,C00417
EC5.3.99.10,C20246
EC5.3.99.10,C20247
EC5.3.99.11,C20251
EC5.3.99.11,C00691
EC5.3.99.7,C20782
EC5.3.99.7,C00601
EC5.4.1.3,C06028
EC5.4.1.3,C18323
EC5.4.1.4,C20889
EC5.4.1.4,C20896
EC5.4.2.10,C00352
EC5.4.2.10,C06156
EC5.4.2.11,C00631
EC5.4.2.11,C00197
EC5.4.2.11,C01159
EC5.4.2.12,C00631
EC5.4.2.12,C00197
EC5.4.2.2,C00620
EC5.4.2.2,C00117
EC5.4.2.2,C00103
EC5.4.2.2,C00668
EC5.4.2.2,C00092
EC5.4.2.6,C00663
EC5.4.2.6,C00092
EC5.4.2.7,C00672
EC5.4.2.7,C00673
EC5.4.2.7,C00620
EC5.4.2.7,C00117
EC5.4.2.8,C00275
EC5.4.2.8,C00636
EC5.4.2.9,C00074
EC5.4.2.9,C02798
EC5.4.3.2,C00047
EC5.4.3.2,C01142
EC5.4.3.3,C01142
EC5.4.3.3,C01186
EC5.4.3.3,C00739
EC5.4.3.3,C05161
EC5.4.3.5,C00515
EC5.4.3.5,C03943
EC5.4.3.8,C03741
EC5.4.3.8,C00430
EC5.4.4.1,C02720
EC5.4.4.1,C01987
EC5.4.4.2,C00251
EC5.4.4.2,C00885
EC5.4.4.4,C11389
EC5.4.4.4,C01500
EC5.4.99.15,C01935
EC5.4.99.15,C06400
EC5.4.99.16,C00208
EC5.4.99.16,C01083
EC5.4.99.17,C00751
EC5.4.99.17,C06310
EC5.4.99.18,C15667
EC5.4.99.18,C04751
EC5.4.99.2,C01213
EC5.4.99.2,C00091
EC5.4.99.30,C00935
EC5.4.99.30,C18094
EC5.4.99.4,C02930
EC5.4.99.4,C02295
EC5.4.99.5,C00251
EC5.4.99.5,C00254
EC5.4.99.58,C00047
EC5.4.99.58,C20277
EC5.4.99.60,C11545
EC5.4.99.60,C05773
EC5.4.99.61,C06408
EC5.4.99.61,C06399
EC5.4.99.63,C20238
EC5.4.99.63,C18324
EC5.4.99.7,C01724
EC5.4.99.8,C01902
EC5.4.99.9,C00935
EC5.4.99.9,C18094
EC5.4.99.9,C00052
EC5.4.99.9,C03733
EC5.5.1.1,C04112
EC5.5.1.1,C04559
EC5.5.1.1,C03585
EC5.5.1.1,C07090
EC5.5.1.1,C16474
EC5.5.1.1,C16476
EC5.5.1.1,C04558
EC5.5.1.1,C02480
EC5.5.1.1,C14610
EC5.5.1.19,C05435
EC5.5.1.19,C02094
EC5.5.1.19,C05431
EC5.5.1.19,C05434
EC5.5.1.19,C05432
EC5.5.1.19,C08586
EC5.5.1.19,C05433
EC5.5.1.19,C16291
EC5.5.1.19,C15867
EC5.5.1.19,C08613
EC5.5.1.2,C01163
EC5.5.1.2,C01278
EC5.5.1.23,C12415
EC5.5.1.23,C12417
EC5.5.1.23,C12422
EC5.5.1.23,C12423
EC5.5.1.24,C15882
EC5.5.1.24,C14151
EC5.5.1.24,C15883
EC5.5.1.24,C02483
EC5.5.1.24,C14156
EC5.5.1.24,C20737
EC5.5.1.24,C14155
EC5.5.1.24,C20738
EC5.5.1.26,C12415
EC5.5.1.26,C18630
EC5.5.1.27,C20896
EC5.5.1.27,C00679
EC5.5.1.4,C00092
EC5.5.1.4,C04006
EC5.5.1.7,C07095
EC5.5.1.7,C04729
EC5.5.1.7,C12833
EC5.5.1.7,C12834
EC5.5.1.7,C03572
EC5.5.1.7,C12838
EC5.5.1.7,C16475
EC5.5.1.7,C16477
EC5.5.1.7,C18241
EC5.5.1.7,C18242
EC5.5.1.7,C18303
EC5.5.1.7,C18308
EC5.5.1.7,C18309
EC5.5.1.7,C18304
EC5.5.1.7,C03585
EC5.5.1.7,C04522
EC5.99.1.4,C06204
EC5.99.1.4,C06203
EC6.1.1.10,C05335
EC6.1.1.10,C05336
EC6.1.1.10,C00073
EC6.1.1.10,C02430
EC6.1.1.11,C00065
EC6.1.1.11,C06481
EC6.1.1.11,C02553
EC6.1.1.12,C02984
EC6.1.1.13,C00133
EC6.1.1.13,G13185
